,h3,count,geometry
455,88194ad319fffff,12,"POLYGON ((-0.04804670513931238 51.50522291267854, -0.05475171003015794 51.50403374904695, -0.05598051359872509 51.49956108851232, -0.05050509186623441 51.49627785938169, -0.04380115412235996 51.4974670651039, -0.04257157107569026 51.50193945785109, -0.04804670513931238 51.50522291267854))"
456,88194ad31bfffff,37,"POLYGON ((-0.04380115412235996 51.4974670651039, -0.05050509186623441 51.49627785938169, -0.05173401609843699 51.49180497612736, -0.04625978184241968 51.48852156644318, -0.03955691097981279 51.48971081435294, -0.03832720760358359 51.49418342974431, -0.04380115412235996 51.4974670651039))"
457,88194ad31dfffff,7,"POLYGON ((-0.06022831965096882 51.50731679738296, -0.06693402022145473 51.50612695938752, -0.06816204390339614 51.50165403116746, -0.06268514701313077 51.49837120861322, -0.05598051359872509 51.49956108851232, -0.05475171003015794 51.50403374904695, -0.06022831965096882 51.50731679738296))"
458,88194ad321fffff,42,"POLYGON ((-0.1089764842827593 51.51568151824432, -0.1156849629172429 51.51448898033997, -0.1169098629680032 51.51001498239984, -0.1114270660163241 51.5067337896255, -0.1047196545710684 51.50792636868543, -0.1034939729998824 51.51240009934897, -0.1089764842827593 51.51568151824432))"
459,88194ad323fffff,50,"POLYGON ((-0.1047196545710684 51.50792636868543, -0.1114270660163241 51.5067337896255, -0.112652088403119 51.50225956858743, -0.1071704806419269 51.49897819394645, -0.100464136120765 51.50017081425914, -0.09923833254829448 51.5046447679449, -0.1047196545710684 51.50792636868543))"
460,88194ad325fffff,100,"POLYGON ((-0.1211689494714849 51.51776999100632, -0.1278781214559575 51.51657677751165, -0.1291022395779279 51.51210251239736, -0.1236179677558117 51.50882172793673, -0.1169098629680032 51.51001498239984, -0.1156849629172429 51.51448898033997, -0.1211689494714849 51.51776999100632))"
461,88194ad327fffff,52,"POLYGON ((-0.1169098629680032 51.51001498239984, -0.1236179677558117 51.50882172793673, -0.1248422085487196 51.50434723964874, -0.1193591262592736 51.50106627305865, -0.112652088403119 51.50225956858743, -0.1114270660163241 51.5067337896255, -0.1169098629680032 51.51001498239984))"
462,88194ad329fffff,62,"POLYGON ((-0.1010420725954146 51.52134684705528, -0.1077509248597708 51.52015502574154, -0.1089764842827593 51.51568151824432, -0.1034939729998824 51.51240009934897, -0.09678618818227094 51.51359196190818, -0.09555984731246735 51.51806520210214, -0.1010420725954146 51.52134684705528))"
463,88194ad32bfffff,28,"POLYGON ((-0.09678618818227094 51.51359196190818, -0.1034939729998824 51.51240009934897, -0.1047196545710684 51.50792636868543, -0.09923833254829448 51.5046447679449, -0.09253161491213455 51.50583667184676, -0.09130515222892183 51.51031013513137, -0.09678618818227094 51.51359196190818))"
464,88194ad32dfffff,33,"POLYGON ((-0.1132346258149792 51.5234362625504, -0.1199441719038695 51.52224376570438, -0.1211689494714849 51.51776999100632, -0.1156849629172429 51.51448898033997, -0.1089764842827593 51.51568151824432, -0.1077509248597708 51.52015502574154, -0.1132346258149792 51.5234362625504))"
465,88194ad331fffff,50,"POLYGON ((-0.08827835222610241 51.49808097725638, -0.09498400294606908 51.49688903191473, -0.09620992837299064 51.49241485535092, -0.09073098363447817 51.48913289164393, -0.0840263995655546 51.49032487852244, -0.08279969369567107 51.49479878755597, -0.08827835222610241 51.49808097725638))"
466,88194ad333fffff,20,"POLYGON ((-0.0840263995655546 51.49032487852244, -0.09073098363447817 51.48913289164393, -0.09195703076918262 51.48465849234628, -0.08647927405517215 51.48137634751795, -0.0797757563721416 51.48256837603031, -0.07854892912876101 51.48704250772206, -0.0840263995655546 51.49032487852244))"
467,88194ad335fffff,87,"POLYGON ((-0.100464136120765 51.50017081425914, -0.1071704806419269 51.49897819394645, -0.1083956252177895 51.49450374995464, -0.1029152062351039 51.49122219368838, -0.09620992837299064 51.49241485535092, -0.09498400294606908 51.49688903191473, -0.100464136120765 51.50017081425914))"
468,88194ad337fffff,38,"POLYGON ((-0.09620992837299064 51.49241485535092, -0.1029152062351039 51.49122219368838, -0.1041404728531689 51.48674752688704, -0.0986612422372766 51.4834657892368, -0.09195703076918262 51.48465849234628, -0.09073098363447817 51.48913289164393, -0.09620992837299064 51.49241485535092))"
469,88194ad339fffff,42,"POLYGON ((-0.08034574451522335 51.50374589247653, -0.08705176787623772 51.50255466348754, -0.08827835222610241 51.49808097725638, -0.08279969369567107 51.49479878755597, -0.07609473724263457 51.49599005817176, -0.07486737252366356 51.50046347684606, -0.08034574451522335 51.50374589247653))"
470,88194ad33bfffff,36,"POLYGON ((-0.07609473724263457 51.49599005817176, -0.08279969369567107 51.49479878755597, -0.0840263995655546 51.49032487852244, -0.07854892912876101 51.48704250772206, -0.07184503931842504 51.48823382006165, -0.07061755341374645 51.49270746146273, -0.07609473724263457 51.49599005817176))"
471,88194ad33dfffff,63,"POLYGON ((-0.09253161491213455 51.50583667184676, -0.09923833254829448 51.5046447679449, -0.100464136120765 51.50017081425914, -0.09498400294606908 51.49688903191473, -0.08827835222610241 51.49808097725638, -0.08705176787623772 51.50255466348754, -0.09253161491213455 51.50583667184676))"
472,88194ad341fffff,34,"POLYGON ((-0.06504199911530309 51.53624226351311, -0.07175127525216259 51.53505326727329, -0.07297959470277667 51.53058149905774, -0.06749941894447059 51.52729899455202, -0.06079121101796249 51.52848803249407, -0.05956211075123738 51.53295953322451, -0.06504199911530309 51.53624226351311))"
473,88194ad343fffff,51,"POLYGON ((-0.06079121101796249 51.52848803249407, -0.06749941894447059 51.52729899455202, -0.06872785964434927 51.52282700304076, -0.06324887301080084 51.51954431701719, -0.05654173302868616 51.52073339675866, -0.05531251184749436 51.5252051207092, -0.06079121101796249 51.52848803249407))"
474,88194ad345fffff,42,"POLYGON ((-0.07723264054773792 51.53833559002003, -0.08394261239957371 51.53714591866819, -0.08517015062502882 51.53267388306963, -0.07968849833563223 51.52939178619079, -0.07297959470277667 51.53058149905774, -0.07175127525216259 51.53505326727329, -0.07723264054773792 51.53833559002003))"
475,88194ad347fffff,64,"POLYGON ((-0.07297959470277667 51.53058149905774, -0.07968849833563223 51.52939178619079, -0.08091615814520708 51.5249195272209, -0.07543569532399172 51.52163724856146, -0.06872785964434927 51.52282700304076, -0.06749941894447059 51.52729899455202, -0.07297959470277667 51.53058149905774))"
476,88194ad349fffff,25,"POLYGON ((-0.05710337148617343 51.54190182046087, -0.06381301990958872 51.54071354087955, -0.06504199911530309 51.53624226351311, -0.05956211075123738 51.53295953322451, -0.05285353079526092 51.53414785459795, -0.0516237708477619 51.5386188644528, -0.05710337148617343 51.54190182046087))"
477,88194ad34bfffff,56,"POLYGON ((-0.05285353079526092 51.53414785459795, -0.05956211075123738 51.53295953322451, -0.06079121101796249 51.52848803249407, -0.05531251184749436 51.5252051207092, -0.04860500009283653 51.52639348397194, -0.04737511941914058 51.53086471711521, -0.05285353079526092 51.53414785459795))"
478,88194ad34dfffff,17,"POLYGON ((-0.06929409787987491 51.54399608943081, -0.07600444249304061 51.54280713479597, -0.07723264054773792 51.53833559002003, -0.07175127525216259 51.53505326727329, -0.06504199911530309 51.53624226351311, -0.06381301990958872 51.54071354087955, -0.06929409787987491 51.54399608943081))"
479,88194ad351fffff,76,"POLYGON ((-0.04435777882001003 51.51863870896774, -0.05106422263938355 51.51745030371855, -0.05229356458866655 51.51297835669181, -0.0468172425682437 51.50969508263752, -0.0401118664181806 51.51088352997025, -0.03888174473097871 51.5153552092587, -0.04435777882001003 51.51863870896774))"
480,88194ad353fffff,5,"POLYGON ((-0.0401118664181806 51.51088352997025, -0.0468172425682437 51.50969508263752, -0.04804670513931238 51.50522291267854, -0.04257157107569026 51.50193945785109, -0.03586726232899868 51.50312794736437, -0.03463702035427787 51.50759984950952, -0.0401118664181806 51.51088352997025))"
481,88194ad355fffff,95,"POLYGON ((-0.05654173302868616 51.52073339675866, -0.06324887301080084 51.51954431701719, -0.06447743481333008 51.51507210235413, -0.05899963689223129 51.5117892350538, -0.05229356458866655 51.51297835669181, -0.05106422263938355 51.51745030371855, -0.05654173302868616 51.52073339675866))"
482,88194ad357fffff,28,"POLYGON ((-0.05229356458866655 51.51297835669181, -0.05899963689223129 51.5117892350538, -0.06022831965096882 51.50731679738296, -0.05475171003015794 51.50403374904695, -0.04804670513931238 51.50522291267854, -0.0468172425682437 51.50969508263752, -0.05229356458866655 51.51297835669181))"
483,88194ad359fffff,30,"POLYGON ((-0.03642096244869806 51.5242978540847, -0.04312777756646084 51.52311016525556, -0.04435777882001003 51.51863870896774, -0.03888174473097871 51.5153552092587, -0.032175997539054 51.5165429402613, -0.03094521662214448 51.52101412878443, -0.03642096244869806 51.5242978540847))"
484,88194ad35bfffff,44,"POLYGON ((-0.032175997539054 51.5165429402613, -0.03888174473097871 51.5153552092587, -0.0401118664181806 51.51088352997025, -0.03463702035427787 51.50759984950952, -0.02793234082208375 51.50878762278258, -0.02670143980583918 51.51325903423087, -0.032175997539054 51.5165429402613))"
485,88194ad35dfffff,52,"POLYGON ((-0.04860500009283653 51.52639348397194, -0.05531251184749436 51.5252051207092, -0.05654173302868616 51.52073339675866, -0.05106422263938355 51.51745030371855, -0.04435777882001003 51.51863870896774, -0.04312777756646084 51.52311016525556, -0.04860500009283653 51.52639348397194))"
486,88194ad361fffff,41,"POLYGON ((-0.09736287826143816 51.53476518393654, -0.104073171908486 51.53357412048324, -0.1052992687107801 51.52910132690273, -0.09981585368587266 51.52581986401452, -0.09310662800857679 51.52701096870592, -0.09187974949819787 51.53148349503225, -0.09736287826143816 51.53476518393654))"
487,88194ad363fffff,34,"POLYGON ((-0.09310662800857679 51.52701096870592, -0.09981585368587266 51.52581986401452, -0.1010420725954146 51.52134684705528, -0.09555984731246735 51.51806520210214, -0.08885168933935987 51.51925634812888, -0.08762468905674092 51.52372909775828, -0.09310662800857679 51.52701096870592))"
488,88194ad365fffff,48,"POLYGON ((-0.109557777087827 51.53685540106522, -0.1162687650417878 51.53566366195059, -0.117494079727159 51.53119060121826, -0.1120091886872283 51.5279095467372, -0.1052992687107801 51.52910132690273, -0.104073171908486 51.53357412048324, -0.109557777087827 51.53685540106522))"
489,88194ad367fffff,63,"POLYGON ((-0.1052992687107801 51.52910132690273, -0.1120091886872283 51.5279095467372, -0.1132346258149792 51.5234362625504, -0.1077509248597708 51.52015502574154, -0.1010420725954146 51.52134684705528, -0.09981585368587266 51.52581986401452, -0.1052992687107801 51.52910132690273))"
490,88194ad369fffff,17,"POLYGON ((-0.0894254545697299 51.54042783352529, -0.09613612167023135 51.53923748681588, -0.09736287826143816 51.53476518393654, -0.09187974949819787 51.53148349503225, -0.08517015062502882 51.53267388306963, -0.08394261239957371 51.53714591866819, -0.0894254545697299 51.54042783352529))"
491,88194ad36bfffff,80,"POLYGON ((-0.08517015062502882 51.53267388306963, -0.09187974949819787 51.53148349503225, -0.09310662800857679 51.52701096870592, -0.08762468905674092 51.52372909775828, -0.08091615814520708 51.5249195272209, -0.07968849833563223 51.52939178619079, -0.08517015062502882 51.53267388306963))"
492,88194ad36dfffff,37,"POLYGON ((-0.1016204406575149 51.54251899343556, -0.1083318025398847 51.54132797112302, -0.109557777087827 51.53685540106522, -0.104073171908486 51.53357412048324, -0.09736287826143816 51.53476518393654, -0.09613612167023135 51.53923748681588, -0.1016204406575149 51.54251899343556))"
493,88194ad405fffff,1,"POLYGON ((0.08514137111254506 51.341632707701, 0.07846044522357623 51.34044536399389, 0.07722616713299554 51.33596935428493, 0.08267204361421232 51.33268095796834, 0.08935190770767458 51.33386834643728, 0.09058695700447299 51.33834408644633, 0.08514137111254506 51.341632707701))"
494,88194ad421fffff,1,"POLYGON ((0.06509826075585311 51.33806929270871, 0.058417002534978 51.33688056505692, 0.05718415097269637 51.33240379657234, 0.06263178583291326 51.32911602529797, 0.06931198249799066 51.33030479743552, 0.07054560574775247 51.33478129634699, 0.06509826075585311 51.33806929270871))"
495,88194ad423fffff,1,"POLYGON ((0.06931198249799066 51.33030479743552, 0.06263178583291326 51.32911602529797, 0.06139881731253324 51.32463903727959, 0.06684527398905286 51.32135109103242, 0.0735244093630056 51.32253990775138, 0.07475814924068286 51.32701662612143, 0.06931198249799066 51.33030479743552))"
496,88194ad425fffff,1,"POLYGON ((0.05296818908301777 51.3401681611179, 0.0462862344831079 51.33897876350746, 0.04505415501397664 51.33450172555087, 0.0505032579407212 51.331214354662, 0.05718415097269637 51.33240379657234, 0.058417002534978 51.33688056505692, 0.05296818908301777 51.3401681611179))"
497,88194ad429fffff,1,"POLYGON ((0.07301339042781417 51.34373358537858, 0.06633176723438684 51.34254557201663, 0.06509826075585311 51.33806929270871, 0.07054560574775247 51.33478129634699, 0.07722616713299554 51.33596935428493, 0.07846044522357623 51.34044536399389, 0.07301339042781417 51.34373358537858))"
498,88194ad43dfffff,1,"POLYGON ((0.08143764908259284 51.328204728731, 0.07475814924068286 51.32701662612143, 0.0735244093630056 51.32253990775138, 0.07896939826457172 51.31925156172547, 0.08564783682791385 51.3204397091022, 0.08688234765738356 51.32491615772299, 0.08143764908259284 51.328204728731))"
499,88194ad441fffff,2,"POLYGON ((0.1088930980652208 51.35861554608368, 0.1022110799650214 51.35743034525519, 0.1009748366841599 51.35295580372676, 0.1064198404138282 51.34966673278929, 0.1131007959623568 51.35085197865025, 0.1143378102217592 51.35532625040155, 0.1088930980652208 51.35861554608368))"
500,88194ad443fffff,2,"POLYGON ((0.1131007959623568 51.35085197865025, 0.1064198404138282 51.34966673278929, 0.1051834812530794 51.34519197152335, 0.1106273068814077 51.34190272595593, 0.1173072001436892 51.34308801694498, 0.1185443299528055 51.34756250835872, 0.1131007959623568 51.35085197865025))"
501,88194ad445fffff,3,"POLYGON ((0.09676489772550274 51.36071924132233, 0.09008218091387565 51.35953337101666, 0.08884670901790263 51.35505855981191, 0.09429318243756819 51.35176988857447, 0.1009748366841599 51.35295580372676, 0.1022110799650214 51.35743034525519, 0.09676489772550274 51.36071924132233))"
502,88194ad455fffff,1,"POLYGON ((0.1173072001436892 51.34308801694498, 0.1106273068814077 51.34190272595593, 0.10939083198376 51.33742774509722, 0.1148334799190043 51.3341383251402, 0.1215123111604656 51.3353236613529, 0.1227495563764824 51.33979837228435, 0.1173072001436892 51.34308801694498))"
503,88194ad459fffff,1,"POLYGON ((0.1373462073375476 51.34664112388803, 0.1306666505505095 51.34545721587397, 0.1294287504992081 51.34098299441308, 0.1348696372879467 51.33769295100512, 0.141548131816647 51.3388769045188, 0.1427868017038688 51.34335085592622, 0.1373462073375476 51.34664112388803))"
504,88194ad45dfffff,1,"POLYGON ((0.1252245863479778 51.34874708517358, 0.1185443299528055 51.34756250835872, 0.1173072001436892 51.34308801694498, 0.1227495563764824 51.33979837228435, 0.1294287504992081 51.34098299441308, 0.1306666505505095 51.34545721587397, 0.1252245863479778 51.34874708517358))"
505,88194ad461fffff,1,"POLYGON ((0.07671641346904835 51.3571602463145, 0.07003336319394998 51.35597299184411, 0.06879931841542605 51.35149742162652, 0.07424755193405937 51.34820937541426, 0.08092953988354494 51.34939667445517, 0.08216435652896095 51.35387197512311, 0.07671641346904835 51.3571602463145))"
506,88194ad463fffff,1,"POLYGON ((0.08092953988354494 51.34939667445517, 0.07424755193405937 51.34820937541426, 0.07301339042781417 51.34373358537858, 0.07846044522357623 51.34044536399389, 0.08514137111254506 51.341632707701, 0.08637630415527041 51.34610822811189, 0.08092953988354494 51.34939667445517))"
